spec/common/PROP-019-version-manager.md	203	{#build}
spec/common/PROP-019-version-manager.md	240	{#tools}
spec/common/PROP-019-version-manager.md	253	{#remove}
spec/common/PROP-019-version-manager.md	271	{#gc}
spec/common/PROP-019-version-manager.md	291	{#introspection}
spec/common/PROP-019-version-manager.md	302	{#bootstrap}
spec/common/PROP-019-version-manager.md	312	{#security}
spec/common/PROP-019-version-manager.md	323	{#vars}
spec/common/PROP-019-version-manager.md	344	{#instances}
spec/common/PROP-019-version-manager.md	368	{#provenance}
spec/common/PROP-019-version-manager.md	389	{#architecture}
spec/common/PROP-019-version-manager.md	411	{#mvp}
spec/common/PROP-019-version-manager.md	423	{#out-of-scope}
spec/common/PROP-019-version-manager.md	429	{#far-backlog}
spec/common/PROP-019-version-manager.md	438	{#maintenance}
spec/common/PROP-019-version-manager.md	447	{#acceptance}
spec/common/PROP-019-version-manager.md	467	{#rationale}
spec/common/PROP-019-version-manager.md	472	{#rationale-truth}
spec/common/PROP-019-version-manager.md	485	{#rationale-no-hash}
spec/common/PROP-019-version-manager.md	496	{#rationale-instances}
spec/common/PROP-019-version-manager.md	507	{#rationale-counter}
spec/common/PROP-019-version-manager.md	515	{#rationale-prune}
spec/common/PROP-019-version-manager.md	523	{#rationale-sources}
spec/common/PROP-019-version-manager.md	533	{#rationale-warning}
spec/common/PROP-024-code-bearing-packages.md	1	{#root}
spec/common/PROP-024-code-bearing-packages.md	31	{#motivation}
spec/common/PROP-024-code-bearing-packages.md	33	{#problem}
spec/common/PROP-024-code-bearing-packages.md	58	{#shape}
spec/common/PROP-024-code-bearing-packages.md	75	{#decisions}
spec/common/PROP-024-code-bearing-packages.md	77	{#package-is-project}
spec/common/PROP-024-code-bearing-packages.md	102	{#shippable-tree}
spec/common/PROP-024-code-bearing-packages.md	132	{#build}
spec/common/PROP-024-code-bearing-packages.md	157	{#consume}
spec/common/PROP-024-code-bearing-packages.md	198	{#bootstrap}
spec/common/PROP-024-code-bearing-packages.md	215	{#placement}
spec/common/PROP-024-code-bearing-packages.md	242	{#surface}
spec/common/PROP-024-code-bearing-packages.md	256	{#rejected}
spec/common/PROP-024-code-bearing-packages.md	283	{#out-of-scope}
spec/common/PROP-024-code-bearing-packages.md	296	{#acceptance}
spec/common/PROP-024-code-bearing-packages.md	314	{#history}
spec/common/PROP-028-package-families.md	1	{#root}
spec/common/PROP-028-package-families.md	19	{#context}
spec/common/PROP-028-package-families.md	31	{#decision}
spec/common/PROP-028-package-families.md	33	{#roles}
spec/common/PROP-028-package-families.md	57	{#versioning}
spec/common/PROP-028-package-families.md	80	{#families}
spec/common/PROP-028-package-families.md	93	{#surface-naming}
spec/common/PROP-028-package-families.md	140	{#rejected}
spec/common/PROP-028-package-families.md	154	{#open}
spec/common/PROP-029-fully-qualified-addresses.md	1	{#root}
spec/common/PROP-029-fully-qualified-addresses.md	8	{#decision}
spec/common/PROP-029-fully-qualified-addresses.md	38	{#rationale}
spec/common/PROP-029-fully-qualified-addresses.md	50	{#mechanical}
spec/common/PROP-029-fully-qualified-addresses.md	62	{#scope}
spec/common/PROP-029-fully-qualified-addresses.md	74	{#changelog}
spec/common/PROP-031-algorithmic-refactoring.md	1	{#root}
spec/common/PROP-031-algorithmic-refactoring.md	9	{#problem}
spec/common/PROP-031-algorithmic-refactoring.md	22	{#decisions}
spec/common/PROP-031-algorithmic-refactoring.md	24	{#write-side}
spec/common/PROP-031-algorithmic-refactoring.md	30	{#llm-boundary}
spec/common/PROP-031-algorithmic-refactoring.md	36	{#gated-invariant}
spec/common/PROP-031-algorithmic-refactoring.md	47	{#three-tier}
spec/common/PROP-031-algorithmic-refactoring.md	59	{#wrap-engines}
spec/common/PROP-031-algorithmic-refactoring.md	63	{#algebra}
spec/common/PROP-031-algorithmic-refactoring.md	80	{#anticipation}
spec/common/PROP-031-algorithmic-refactoring.md	85	{#anchor}
spec/common/PROP-031-algorithmic-refactoring.md	90	{#rejected}
spec/common/PROP-031-algorithmic-refactoring.md	98	{#prior-art}
spec/common/PROP-031-algorithmic-refactoring.md	114	{#open}
spec/common/PROP-032-project-model-ide-substrate.md	1	{#root}
spec/common/PROP-032-project-model-ide-substrate.md	9	{#problem}
spec/common/PROP-032-project-model-ide-substrate.md	20	{#decisions}
spec/common/PROP-032-project-model-ide-substrate.md	22	{#graph}
spec/common/PROP-032-project-model-ide-substrate.md	26	{#addressing}
spec/common/PROP-032-project-model-ide-substrate.md	30	{#anchor}
spec/common/PROP-032-project-model-ide-substrate.md	36	{#code-node}
spec/common/PROP-032-project-model-ide-substrate.md	49	{#edges}
spec/common/PROP-032-project-model-ide-substrate.md	63	{#operations}
spec/common/PROP-032-project-model-ide-substrate.md	71	{#agent-first}
spec/common/PROP-032-project-model-ide-substrate.md	84	{#free}
spec/common/PROP-032-project-model-ide-substrate.md	88	{#packaging}
spec/common/PROP-032-project-model-ide-substrate.md	98	{#layering}
spec/common/PROP-032-project-model-ide-substrate.md	108	{#anticipation}
spec/common/PROP-032-project-model-ide-substrate.md	117	{#rejected}
spec/common/PROP-032-project-model-ide-substrate.md	125	{#prior-art}
spec/common/PROP-032-project-model-ide-substrate.md	139	{#open}
spec/common/PROP-033-refactoring-registry.md	1	{#root}
spec/common/PROP-033-refactoring-registry.md	9	{#problem}
spec/common/PROP-033-refactoring-registry.md	15	{#decisions}
spec/common/PROP-033-refactoring-registry.md	17	{#declaration}
spec/common/PROP-033-refactoring-registry.md	42	{#registry}
spec/common/PROP-033-refactoring-registry.md	46	{#precompile}
spec/common/PROP-033-refactoring-registry.md	58	{#kinds}
spec/common/PROP-033-refactoring-registry.md	70	{#namespacing}
spec/common/PROP-033-refactoring-registry.md	74	{#surfaces}
spec/common/PROP-033-refactoring-registry.md	78	{#tiers}
spec/common/PROP-033-refactoring-registry.md	88	{#anticipation}
spec/common/PROP-033-refactoring-registry.md	92	{#rejected}
spec/common/PROP-033-refactoring-registry.md	100	{#prior-art}
spec/common/PROP-033-refactoring-registry.md	113	{#open}
spec/modules/vibe-index/PROP-005-package-index.md	1	{#root}
spec/modules/vibe-index/PROP-005-package-index.md	11	{#motivation}
spec/modules/vibe-index/PROP-005-package-index.md	33	{#decisions}
spec/modules/vibe-index/PROP-005-package-index.md	35	{#optional}
spec/modules/vibe-index/PROP-005-package-index.md	49	{#form-factor}
spec/modules/vibe-index/PROP-005-package-index.md	93	{#truth}
spec/modules/vibe-index/PROP-005-package-index.md	103	{#layout}
spec/modules/vibe-index/PROP-005-package-index.md	210	{#modes}
spec/modules/vibe-index/PROP-005-package-index.md	223	{#entry}
spec/modules/vibe-index/PROP-005-package-index.md	297	{#trust}
spec/modules/vibe-index/PROP-005-package-index.md	307	{#reindex}
spec/modules/vibe-index/PROP-005-package-index.md	335	{#server-mode}
spec/modules/vibe-index/PROP-005-package-index.md	362	{#http}
spec/modules/vibe-index/PROP-005-package-index.md	410	{#cli}
spec/modules/vibe-index/PROP-005-package-index.md	446	{#types}
spec/modules/vibe-index/PROP-005-package-index.md	483	{#persistence}
spec/modules/vibe-index/PROP-005-package-index.md	520	{#integration}
spec/modules/vibe-index/PROP-005-package-index.md	544	{#never}
spec/modules/vibe-index/PROP-005-package-index.md	556	{#architecture}
spec/modules/vibe-index/PROP-005-package-index.md	558	{#crate-layout}
spec/modules/vibe-index/PROP-005-package-index.md	644	{#deps}
spec/modules/vibe-index/PROP-005-package-index.md	674	{#git-access}
spec/modules/vibe-index/PROP-005-package-index.md	682	{#threading}
spec/modules/vibe-index/PROP-005-package-index.md	690	{#config}
spec/modules/vibe-index/PROP-005-package-index.md	698	{#phases}
spec/modules/vibe-index/PROP-005-package-index.md	702	{#slice-1}
spec/modules/vibe-index/PROP-005-package-index.md	708	{#slice-2}
spec/modules/vibe-index/PROP-005-package-index.md	717	{#slice-3}
spec/modules/vibe-index/PROP-005-package-index.md	726	{#slice-4}
spec/modules/vibe-index/PROP-005-package-index.md	735	{#slice-5}
spec/modules/vibe-index/PROP-005-package-index.md	747	{#slice-6}
spec/modules/vibe-index/PROP-005-package-index.md	756	{#slice-7}
spec/modules/vibe-index/PROP-005-package-index.md	762	{#slice-8}
spec/modules/vibe-index/PROP-005-package-index.md	768	{#slice-9}
spec/modules/vibe-index/PROP-005-package-index.md	774	{#slice-10}
spec/modules/vibe-index/PROP-005-package-index.md	780	{#slice-11}
spec/modules/vibe-index/PROP-005-package-index.md	790	{#tests}
spec/modules/vibe-index/PROP-005-package-index.md	803	{#distribution}
spec/modules/vibe-index/PROP-005-package-index.md	817	{#secrets}
spec/modules/vibe-index/PROP-005-package-index.md	831	{#ops}
spec/modules/vibe-index/PROP-005-package-index.md	858	{#open}
spec/modules/vibe-index/PROP-005-package-index.md	875	{#acceptance}
spec/modules/vibe-index/PROP-005-package-index.md	890	{#wire-up}
spec/modules/vibe-index/PROP-005-package-index.md	922	{#history}
spec/modules/vibe-mcp/PROP-015-mcp-integration.md	1	{#root}
